Customer_ID,Age,Gender,Region
CUST001904,67.0,Female,East
CUST001905,21.0,Female,North
CUST001906,,Male,West
CUST001907,34.0,Female,South
CUST001908,,Female,West
CUST001909,,Female,East
CUST001910,34.0,Female,North
CUST001911,27.0,Female,East
CUST001912,18.0,Female,East
CUST001913,39.0,Male,East
CUST001914,43.0,Female,South
CUST001915,35.0,Female,East
CUST001916,67.0,Female,West
CUST001917,31.0,Female,West
CUST001918,64.0,Male,North
CUST001919,46.0,Male,West
CUST001920,29.0,Male,East
CUST001921,53.0,Male,East
CUST001922,,Female,West
CUST001923,69.0,Male,North
CUST001924,29.0,Male,North
CUST001925,24.0,Male,West
CUST001926,46.0,Male,South
CUST001927,28.0,Female,South
CUST001928,50.0,Male,South
CUST001929,23.0,Female,South
CUST001930,64.0,Male,West
CUST001931,32.0,Female,North
CUST001932,49.0,Female,East
CUST001933,68.0,Male,East
CUST001934,28.0,Male,West
CUST001935,40.0,Male,East
CUST001936,43.0,Male,South
CUST001937,51.0,Female,North
CUST001938,63.0,Female,West
CUST001939,,Male,North
CUST001940,46.0,Male,West
CUST001941,21.0,Female,West
CUST001942,,Male,West
CUST001943,52.0,Female,West
CUST001944,30.0,Male,North
CUST001945,58.0,Female,East
CUST001946,56.0,Female,West
CUST001947,,Female,South
CUST001948,46.0,Female,West
CUST001949,,Female,North
CUST001950,28.0,Male,West
CUST001951,69.0,Female,South
CUST001952,49.0,Male,North
CUST001953,19.0,Female,West
CUST001954,64.0,Female,South
CUST001955,31.0,Male,North
CUST001956,37.0,Male,West
CUST001957,39.0,Male,South
CUST001958,28.0,Male,North
CUST001959,,Female,West
CUST001960,20.0,Male,North
CUST001961,34.0,Female,South
CUST001962,61.0,Male,West
CUST001963,45.0,Male,West
CUST001964,46.0,Female,West
CUST001965,38.0,Female,South
CUST001966,64.0,Male,East
CUST001967,33.0,Female,West
CUST001968,54.0,Female,South
CUST001969,37.0,Female,North
CUST001970,23.0,Female,North
CUST001971,36.0,Female,South
CUST001972,22.0,Female,East
CUST001973,20.0,Female,South
CUST001974,18.0,Female,North
CUST001975,55.0,Male,North
CUST001976,32.0,Female,West
CUST001977,51.0,Male,East
CUST001978,52.0,Female,South
CUST001979,66.0,Female,North
CUST001980,42.0,Female,North
CUST001981,41.0,Female,North
CUST001982,29.0,Male,South
CUST001983,35.0,Male,South
CUST001984,,Female,East
CUST001985,,Male,West
CUST001986,33.0,Female,West
CUST001987,44.0,Female,West
CUST001988,25.0,Male,North
CUST001989,63.0,Male,West
CUST001990,42.0,Female,North
CUST001991,34.0,Female,East
CUST001992,46.0,Male,North
CUST001993,25.0,Female,East
CUST001994,32.0,Male,East
CUST001995,44.0,Female,West
CUST001996,63.0,Female,West
CUST001997,,Male,North
CUST001998,69.0,Male,South
CUST001999,24.0,Male,West
CUST002000,20.0,Female,West
CUST002001,46.0,Female,South
CUST002002,61.0,Female,South
CUST002003,41.0,Female,West
CUST002004,20.0,Male,South
CUST002005,37.0,Female,North
CUST002006,,Female,East
CUST002007,32.0,Female,East
CUST002008,42.0,Male,West
CUST002009,47.0,Female,West
CUST002010,31.0,Female,North
CUST002011,,Male,South
CUST002012,34.0,Female,West
CUST002013,61.0,Female,East
CUST002014,37.0,Male,North
CUST002015,53.0,Female,North
CUST002016,,Female,South
CUST002017,55.0,Female,West
CUST002018,65.0,Male,West
CUST002019,39.0,Female,North
CUST002020,19.0,Female,East
CUST002021,41.0,Male,West
CUST002022,25.0,Male,East
CUST002023,28.0,Female,North
CUST002024,30.0,Female,West
CUST002025,34.0,Female,East
CUST002026,25.0,Female,North
CUST002027,38.0,Male,East
CUST002028,,Female,West
CUST002029,47.0,Male,South
CUST002030,35.0,Male,East
CUST002031,63.0,Female,South
CUST002032,64.0,Female,West
CUST002033,48.0,Male,South
CUST002034,,Male,North
CUST002035,49.0,Female,South
CUST002036,,Male,East
CUST002037,62.0,Female,East
CUST002038,42.0,Female,South
CUST002039,50.0,Male,North
CUST002040,55.0,Male,West
CUST002041,,Female,South
CUST002042,25.0,Male,East
CUST002043,28.0,Female,East
CUST002044,39.0,Female,South
CUST002045,68.0,Female,South
CUST002046,41.0,Male,South
CUST002047,58.0,Female,West
CUST002048,34.0,Female,East
CUST002049,29.0,Female,East
CUST002050,63.0,Female,East
CUST002051,49.0,Female,West
CUST002052,32.0,Female,North
CUST002053,,Female,East
CUST002054,39.0,Female,East
CUST002055,45.0,Female,North
CUST002056,37.0,Female,West
CUST002057,50.0,Female,North
CUST002058,27.0,Male,North
CUST002059,57.0,Female,North
CUST002060,49.0,Female,North
CUST002061,67.0,Female,West
CUST002062,50.0,Male,West
CUST002063,19.0,Female,North
CUST002064,50.0,Male,South
CUST002065,50.0,Female,South
CUST002066,58.0,Female,South
CUST002067,30.0,Male,South
CUST002068,47.0,Female,East
CUST002069,50.0,Male,West
CUST002070,30.0,Male,West
CUST002071,,Female,North
CUST002072,43.0,Female,East
CUST002073,39.0,Female,North
CUST002074,56.0,Female,North
CUST002075,,Male,West
CUST002076,55.0,Male,East
CUST002077,56.0,Female,South
CUST002078,43.0,Male,West
CUST002079,,Male,East
CUST002080,67.0,Female,East
CUST002081,,Male,West
CUST002082,51.0,Male,West
CUST002083,59.0,Female,North
CUST002084,61.0,Male,North
CUST002085,66.0,Female,North
CUST002086,57.0,Male,South
CUST002087,28.0,Female,West
CUST002088,20.0,Male,East
CUST002089,23.0,Male,West
CUST002090,26.0,Female,East
CUST002091,23.0,Female,South
CUST002092,26.0,Female,West
CUST002093,56.0,Female,East
CUST002094,48.0,Male,East
CUST002095,49.0,Male,North
CUST002096,58.0,Male,South
CUST002097,67.0,Female,West
CUST002098,29.0,Male,North
CUST002099,,Male,South
CUST002100,,Female,North
CUST002101,67.0,Female,West
CUST002102,45.0,Male,East
CUST002103,37.0,Female,West
CUST002104,64.0,Male,South
CUST002105,24.0,Male,West
CUST002106,28.0,Female,South
CUST002107,37.0,Male,North
CUST002108,33.0,Female,South
CUST002109,21.0,Female,East
CUST002110,23.0,Male,East
CUST002111,39.0,Male,East
CUST002112,43.0,Male,North
CUST002113,20.0,Female,South
CUST002114,58.0,Male,North
CUST002115,59.0,Female,West
CUST002116,31.0,Female,West
CUST002117,28.0,Male,West
CUST002118,35.0,Female,West
CUST002119,29.0,Male,East
CUST002120,40.0,Male,South
CUST002121,29.0,Male,East
CUST002122,30.0,Male,South
CUST002123,42.0,Male,South
CUST002124,62.0,Male,North
CUST002125,68.0,Male,West
CUST002126,36.0,Female,South
CUST002127,63.0,Male,West
CUST002128,53.0,Female,West
CUST002129,62.0,Female,West
CUST002130,,Female,East
CUST002131,46.0,Male,West
CUST002132,49.0,Female,South
CUST002133,68.0,Female,East
CUST002134,61.0,Male,West
CUST002135,35.0,Male,North
CUST002136,23.0,Female,West
CUST002137,35.0,Male,West
CUST002138,36.0,Male,East
CUST002139,,Male,South
CUST002140,54.0,Male,West
CUST002141,49.0,Female,East
CUST002142,58.0,Male,East
CUST002143,,Male,South
CUST002144,45.0,Male,East
CUST002145,27.0,Female,South
CUST002146,68.0,Female,North
CUST002147,52.0,Male,West
CUST002148,46.0,Male,East
CUST002149,32.0,Female,North
CUST002150,50.0,Male,East
CUST002151,24.0,Male,East
CUST002152,29.0,Female,North
CUST002153,66.0,Male,East
CUST002154,47.0,Male,East
CUST002155,38.0,Female,North
CUST002156,,Female,East
CUST002157,41.0,Male,South
CUST002158,37.0,Female,East
CUST002159,54.0,Male,West
CUST002160,21.0,Male,East
CUST002161,45.0,Male,West
CUST002162,61.0,Female,West
CUST002163,37.0,Female,East
CUST002164,,Male,North
CUST002165,67.0,Male,South
CUST002166,66.0,Female,South
CUST002167,68.0,Female,East
CUST002168,49.0,Female,North
CUST002169,,Male,North
CUST002170,53.0,Female,South
CUST002171,51.0,Female,North
CUST002172,,Male,East
CUST002173,19.0,Male,East
CUST002174,32.0,Male,North
CUST002175,51.0,Female,East
CUST002176,53.0,Male,West
CUST002177,23.0,Male,South
CUST002178,,Male,East
CUST002179,59.0,Male,North
CUST002180,68.0,Female,South
CUST002181,68.0,Male,East
CUST002182,29.0,Female,South
CUST002183,20.0,Female,North
CUST002184,62.0,Female,West
CUST002185,35.0,Male,West
CUST002186,57.0,Female,East
CUST002187,38.0,Male,West
CUST002188,32.0,Male,East
CUST002189,,Male,South
CUST002190,52.0,Female,East
CUST002191,43.0,Male,East
CUST002192,25.0,Male,East
CUST002193,53.0,Male,West
CUST002194,65.0,Female,East
CUST002195,47.0,Female,North
CUST002196,40.0,Female,East
CUST002197,59.0,Male,South
CUST002198,61.0,Female,North
CUST002199,31.0,Male,South
CUST002200,31.0,Male,South
CUST002201,19.0,Female,South
CUST002202,54.0,Male,North
CUST002203,,Female,North
CUST002204,,Male,West
CUST002205,62.0,Female,North
CUST002206,,Male,East
CUST002207,64.0,Male,South
CUST002208,31.0,Male,West
CUST002209,56.0,Male,North
CUST002210,42.0,Male,South
CUST002211,37.0,Female,North
CUST002212,19.0,Male,West
CUST002213,56.0,Female,North
CUST002214,,Female,North
CUST002215,34.0,Female,South
CUST002216,42.0,Male,East
CUST002217,45.0,Male,North
CUST002218,19.0,Male,West
CUST002219,52.0,Female,North
CUST002220,54.0,Male,North
CUST002221,22.0,Male,East
CUST002222,18.0,Female,South
CUST002223,57.0,Female,West
CUST002224,,Female,South
CUST002225,53.0,Female,South
CUST002226,62.0,Female,South
CUST002227,40.0,Female,North
CUST002228,64.0,Male,East
CUST002229,48.0,Female,North
CUST002230,28.0,Male,West
CUST002231,27.0,Male,East
CUST002232,20.0,Male,South
CUST002233,31.0,Female,East
CUST002234,33.0,Male,West
CUST002235,27.0,Female,North
CUST002236,46.0,Female,North
CUST002237,27.0,Male,South
CUST002238,29.0,Female,North
CUST002239,47.0,Male,North
CUST002240,58.0,Male,West
CUST002241,18.0,Female,East
CUST002242,22.0,Male,North
CUST002243,37.0,Male,West
CUST002244,25.0,Male,West
CUST002245,60.0,Female,South
CUST002246,29.0,Male,West
CUST002247,18.0,Female,South
CUST002248,37.0,Female,North
CUST002249,45.0,Male,South
CUST002250,60.0,Male,West
CUST002251,54.0,Female,East
CUST002252,64.0,Female,East
CUST002253,54.0,Male,North
CUST002254,,Male,North
CUST002255,,Female,East
CUST002256,66.0,Female,South
CUST002257,66.0,Female,North
CUST002258,,Female,West
CUST002259,45.0,Female,North
CUST002260,64.0,Male,South
CUST002261,32.0,Female,North
CUST002262,23.0,Female,West
CUST002263,61.0,Male,West
CUST002264,37.0,Male,West
CUST002265,67.0,Female,South
CUST002266,31.0,Female,South
CUST002267,19.0,Male,West
CUST002268,26.0,Female,West
CUST002269,54.0,Female,South
CUST002270,,Male,South
CUST002271,43.0,Female,South
CUST002272,46.0,Male,East
CUST002273,18.0,Male,South
CUST002274,52.0,Male,West
CUST002275,23.0,Male,East
CUST002276,54.0,Female,South
CUST002277,22.0,Male,West
CUST002278,50.0,Female,North
CUST002279,66.0,Female,East
CUST002280,68.0,Female,West
CUST002281,31.0,Female,North
CUST002282,29.0,Female,West
CUST002283,59.0,Male,South
CUST002284,37.0,Male,South
CUST002285,67.0,Male,North
CUST002286,41.0,Male,South
CUST002287,60.0,Female,West
CUST002288,51.0,Male,North
CUST002289,42.0,Female,West
CUST002290,67.0,Female,West
CUST002291,46.0,Male,West
CUST002292,56.0,Male,South
CUST002293,48.0,Male,South
CUST002294,,Male,West
CUST002295,60.0,Female,East
CUST002296,67.0,Female,West
CUST002297,40.0,Male,West
CUST002298,61.0,Female,North
CUST002299,55.0,Female,West
CUST002300,,Female,South
CUST002301,,Male,North
CUST002302,62.0,Female,East
CUST002303,69.0,Male,North
CUST002304,33.0,Male,East
CUST002305,67.0,Female,North
CUST002306,59.0,Female,North
CUST002307,25.0,Male,East
CUST002308,67.0,Female,South
CUST002309,38.0,Female,South
CUST002310,18.0,Male,South
CUST002311,25.0,Male,North
CUST002312,46.0,Male,West
CUST002313,49.0,Male,North
CUST002314,55.0,Female,West
CUST002315,,Female,West
CUST002316,64.0,Male,South
CUST002317,39.0,Male,West
CUST002318,64.0,Male,North
CUST002319,51.0,Female,North
CUST002320,18.0,Male,South
CUST002321,43.0,Female,East
CUST002322,60.0,Male,North
CUST002323,27.0,Male,West
CUST002324,47.0,Male,North
CUST002325,67.0,Female,North
CUST002326,35.0,Female,North
CUST002327,34.0,Female,East
CUST002328,43.0,Male,West
CUST002329,25.0,Female,South
CUST002330,64.0,Female,North
CUST002331,57.0,Male,West
CUST002332,66.0,Male,West
CUST002333,29.0,Female,South
CUST002334,44.0,Female,North
CUST002335,25.0,Female,East
CUST002336,,Female,West
CUST002337,63.0,Male,South
CUST002338,,Male,East
CUST002339,50.0,Male,West
CUST002340,18.0,Female,North
CUST002341,36.0,Female,West
CUST002342,48.0,Male,East
CUST002343,33.0,Male,East
CUST002344,31.0,Female,North
CUST002345,65.0,Female,North
CUST002346,22.0,Male,South
CUST002347,58.0,Male,North
CUST002348,43.0,Male,South
CUST002349,45.0,Female,East
CUST002350,19.0,Female,East
CUST002351,67.0,Female,West
CUST002352,23.0,Female,West
CUST002353,26.0,Female,South
CUST002354,50.0,Female,North
CUST002355,58.0,Male,North
CUST002356,42.0,Male,West
CUST002357,65.0,Female,East
CUST002358,30.0,Male,South
CUST002359,26.0,Female,East
CUST002360,30.0,Male,East
CUST002361,48.0,Female,North
CUST002362,,Male,South
CUST002363,28.0,Male,East
CUST002364,21.0,Female,West
CUST002365,51.0,Female,West
CUST002366,55.0,Male,North
CUST002367,63.0,Male,West
CUST002368,21.0,Female,West
CUST002369,55.0,Male,East
CUST002370,,Female,West
CUST002371,23.0,Female,West
CUST002372,51.0,Male,East
CUST002373,35.0,Female,North
CUST002374,30.0,Male,North
CUST002375,58.0,Male,South
CUST002376,40.0,Female,West
CUST002377,36.0,Male,East
CUST002378,62.0,Female,South
CUST002379,28.0,Female,North
CUST002380,18.0,Female,North
CUST002381,41.0,Male,East
CUST002382,24.0,Female,South
CUST002383,42.0,Male,South
CUST002384,38.0,Female,East
CUST002385,32.0,Female,East
CUST002386,18.0,Female,South
CUST002387,29.0,Male,North
CUST002388,24.0,Male,West
CUST002389,32.0,Female,North
CUST002390,38.0,Female,East
CUST002391,,Male,South
CUST002392,46.0,Male,South
CUST002393,42.0,Male,West
CUST002394,50.0,Female,South
CUST002395,66.0,Male,West
CUST002396,49.0,Female,North
CUST002397,66.0,Male,North
CUST002398,52.0,Female,South
CUST002399,61.0,Female,South
CUST002400,55.0,Female,East
CUST002401,,Male,East
CUST002402,28.0,Male,South
CUST002403,52.0,Male,South
CUST002404,25.0,Female,North
CUST002405,63.0,Female,South
CUST002406,31.0,Male,East
CUST002407,27.0,Female,North
CUST002408,19.0,Female,West
CUST002409,,Female,East
CUST002410,26.0,Male,East
CUST002411,20.0,Female,North
CUST002412,38.0,Male,West
CUST002413,43.0,Male,East
CUST002414,25.0,Male,South
CUST002415,65.0,Male,East
CUST002416,,Male,North
CUST002417,23.0,Female,North
CUST002418,45.0,Male,North
CUST002419,46.0,Male,East
CUST002420,43.0,Male,West
CUST002421,42.0,Female,South
CUST002422,29.0,Female,North
CUST002423,22.0,Female,West
CUST002424,51.0,Female,South
CUST002425,,Male,North
CUST002426,54.0,Male,South
CUST002427,32.0,Female,South
CUST002428,61.0,Female,West
CUST002429,53.0,Female,South
CUST002430,32.0,Female,North
CUST002431,60.0,Male,West
CUST002432,65.0,Female,East
CUST002433,40.0,Female,East
CUST002434,23.0,Female,West
CUST002435,63.0,Female,East
CUST002436,67.0,Female,South
CUST002437,61.0,Female,North
CUST002438,60.0,Female,South
CUST002439,,Male,West
CUST002440,38.0,Male,North
CUST002441,40.0,Male,West
CUST002442,60.0,Male,West
CUST002443,33.0,Male,West
CUST002444,64.0,Male,South
CUST002445,32.0,Female,North
CUST002446,,Female,North
CUST002447,53.0,Male,North
CUST002448,28.0,Female,South
CUST002449,68.0,Male,East
CUST002450,32.0,Female,South
CUST002451,21.0,Female,South
CUST002452,38.0,Female,West
CUST002453,30.0,Female,North
CUST002454,39.0,Female,North
CUST002455,36.0,Female,East
CUST002456,51.0,Male,East
CUST002457,31.0,Male,West
CUST002458,21.0,Female,North
CUST002459,65.0,Male,East
CUST002460,69.0,Female,East
CUST002461,63.0,Male,North
CUST002462,44.0,Female,South
CUST002463,46.0,Male,East
CUST002464,,Female,North
CUST002465,45.0,Male,East
CUST002466,52.0,Female,West
CUST002467,25.0,Male,East
CUST002468,33.0,Female,North
CUST002469,59.0,Female,East
CUST002470,53.0,Female,West
CUST002471,47.0,Male,West
CUST002472,35.0,Male,East
CUST002473,19.0,Male,East
CUST002474,66.0,Female,West
CUST002475,30.0,Male,West
CUST002476,21.0,Female,South
CUST002477,43.0,Male,South
CUST002478,42.0,Male,West
CUST002479,47.0,Male,East
CUST002480,28.0,Male,North
CUST002481,24.0,Female,East
CUST002482,48.0,Male,East
CUST002483,61.0,Male,South
CUST002484,27.0,Female,South
CUST002485,56.0,Female,South
CUST002486,30.0,Male,West
CUST002487,48.0,Male,West
CUST002488,24.0,Female,East
CUST002489,66.0,Female,East
CUST002490,59.0,Female,North
CUST002491,59.0,Male,East
CUST002492,,Male,East
CUST002493,37.0,Male,South
CUST002494,21.0,Female,South
CUST002495,24.0,Female,South
CUST002496,18.0,Female,South
CUST002497,61.0,Male,South
CUST002498,62.0,Female,North
CUST002499,59.0,Male,North
CUST002500,64.0,Female,North
CUST002501,30.0,Male,South
CUST002502,39.0,Male,West
CUST002503,38.0,Female,South
CUST002504,39.0,Male,South
CUST002505,45.0,Female,North
CUST002506,26.0,Male,South
CUST002507,43.0,Female,North
CUST002508,26.0,Female,South
CUST002509,32.0,Male,East
CUST002510,27.0,Female,West
CUST002511,41.0,Male,West
CUST002512,59.0,Female,North
CUST002513,25.0,Female,East
CUST002514,41.0,Female,West
CUST002515,33.0,Female,North
CUST002516,66.0,Male,South
CUST002517,43.0,Female,South
CUST002518,44.0,Female,East
CUST002519,54.0,Male,West
CUST002520,21.0,Male,South
CUST002521,67.0,Male,North
CUST002522,41.0,Male,South
CUST002523,36.0,Male,South
CUST002524,53.0,Male,West
CUST002525,56.0,Female,West
CUST002526,,Male,North
CUST002527,42.0,Female,East
CUST002528,35.0,Male,East
CUST002529,36.0,Female,South
CUST002530,53.0,Female,North
CUST002531,27.0,Female,East
CUST002532,50.0,Male,East
CUST002533,67.0,Male,South
CUST002534,22.0,Male,North
CUST002535,64.0,Male,East
CUST002536,,Female,West
CUST002537,52.0,Male,West
CUST002538,61.0,Female,South
CUST002539,51.0,Female,South
CUST002540,50.0,Male,South
CUST002541,38.0,Male,South
CUST002542,34.0,Male,East
CUST002543,39.0,Female,North
CUST002544,65.0,Male,South
CUST002545,54.0,Female,South
CUST002546,32.0,Male,East
CUST002547,52.0,Female,South
CUST002548,45.0,Male,South
CUST002549,24.0,Male,North
CUST002550,49.0,Female,West
CUST002551,28.0,Male,South
CUST002552,27.0,Male,East
CUST002553,26.0,Male,North
CUST002554,31.0,Male,East
CUST002555,30.0,Male,North
CUST002556,42.0,Male,North
CUST002557,19.0,Male,South
CUST002558,52.0,Female,South
CUST002559,24.0,Female,South
CUST002560,38.0,Male,West
CUST002561,35.0,Male,West
CUST002562,20.0,Male,East
CUST002563,59.0,Female,South
CUST002564,56.0,Female,West
CUST002565,58.0,Male,South
CUST002566,66.0,Female,West
CUST002567,28.0,Male,West
CUST002568,56.0,Male,North
CUST002569,41.0,Male,South
CUST002570,63.0,Male,South
CUST002571,36.0,Female,West
CUST002572,,Female,South
CUST002573,43.0,Male,West
CUST002574,55.0,Female,South
CUST002575,59.0,Female,North
CUST002576,49.0,Male,South
CUST002577,56.0,Female,North
CUST002578,62.0,Male,East
CUST002579,63.0,Male,South
CUST002580,53.0,Male,South
CUST002581,,Male,South
CUST002582,54.0,Female,North
CUST002583,50.0,Male,South
CUST002584,53.0,Female,South
CUST002585,20.0,Male,West
CUST002586,26.0,Male,East
CUST002587,25.0,Female,North
CUST002588,50.0,Male,West
CUST002589,23.0,Female,North
CUST002590,58.0,Female,West
CUST002591,56.0,Male,East
CUST002592,21.0,Male,West
CUST002593,30.0,Male,North
CUST002594,66.0,Male,South
CUST002595,,Male,South
CUST002596,22.0,Male,East
CUST002597,61.0,Female,North
CUST002598,44.0,Female,North
CUST002599,49.0,Male,North
CUST002600,38.0,Female,East
CUST002601,25.0,Female,South
CUST002602,55.0,Male,West
CUST002603,25.0,Male,East
CUST002604,67.0,Female,West
CUST002605,20.0,Male,South
CUST002606,61.0,Female,East
CUST002607,20.0,Male,South
CUST002608,,Female,West
CUST002609,23.0,Female,North
CUST002610,19.0,Female,North
CUST002611,40.0,Female,West
CUST002612,61.0,Male,North
CUST002613,19.0,Male,West
CUST002614,55.0,Female,East
CUST002615,34.0,Female,East
CUST002616,52.0,Male,East
CUST002617,51.0,Male,North
CUST002618,40.0,Female,South
CUST002619,47.0,Female,North
CUST002620,69.0,Female,North
CUST002621,,Female,South
CUST002622,39.0,Female,South
CUST002623,,Male,South
CUST002624,53.0,Female,South
CUST002625,22.0,Male,North
CUST002626,30.0,Male,West
CUST002627,46.0,Male,East
CUST002628,48.0,Female,West
CUST002629,64.0,Male,North
CUST002630,33.0,Male,South
CUST002631,59.0,Male,East
CUST002632,47.0,Male,East
CUST002633,33.0,Female,West
CUST002634,29.0,Female,North
CUST002635,34.0,Male,North
CUST002636,33.0,Male,North
CUST002637,29.0,Female,East
CUST002638,25.0,Female,West
CUST002639,37.0,Female,East
CUST002640,20.0,Male,East
CUST002641,33.0,Female,South
CUST002642,47.0,Male,West
CUST002643,62.0,Male,South
CUST002644,40.0,Female,North
CUST002645,,Male,East
CUST002646,68.0,Female,West
CUST002647,57.0,Male,North
CUST002648,22.0,Female,West
CUST002649,37.0,Male,East
CUST002650,,Male,West
CUST002651,61.0,Female,North
CUST002652,,Female,South
CUST002653,47.0,Female,East
CUST002654,38.0,Female,South
CUST002655,37.0,Male,East
CUST002656,23.0,Female,North
CUST002657,39.0,Female,East
CUST002658,35.0,Male,South
CUST002659,25.0,Female,East
CUST002660,56.0,Female,North
CUST002661,49.0,Male,East
CUST002662,50.0,Female,South
CUST002663,33.0,Female,North
CUST002664,29.0,Female,South
CUST002665,55.0,Female,East
CUST002666,69.0,Female,West
CUST002667,51.0,Female,South
CUST002668,31.0,Male,East
CUST002669,,Female,West
CUST002670,50.0,Male,West
CUST002671,40.0,Male,North
CUST002672,67.0,Male,West
CUST002673,62.0,Male,South
CUST002674,19.0,Female,South
CUST002675,58.0,Female,West
CUST002676,,Female,East
CUST002677,19.0,Male,South
CUST002678,44.0,Female,South
CUST002679,26.0,Female,North
CUST002680,18.0,Female,East
CUST002681,28.0,Male,West
CUST002682,20.0,Male,East
CUST002683,69.0,Female,North
CUST002684,40.0,Male,North
CUST002685,43.0,Male,East
CUST002686,21.0,Female,North
CUST002687,,Male,North
CUST002688,,Male,North
CUST002689,,Female,East
CUST002690,39.0,Male,North
CUST002691,60.0,Male,West
CUST002692,32.0,Male,West
CUST002693,39.0,Male,South
CUST002694,54.0,Male,West
CUST002695,69.0,Male,South
CUST002696,59.0,Male,East
CUST002697,29.0,Male,North
CUST002698,64.0,Female,West
CUST002699,66.0,Female,South
CUST002700,59.0,Female,East
CUST002701,55.0,Female,South
CUST002702,,Male,North
CUST002703,62.0,Female,West
CUST002704,52.0,Female,East
CUST002705,47.0,Male,South
CUST002706,41.0,Male,East
CUST002707,59.0,Male,South
CUST002708,47.0,Male,South
CUST002709,31.0,Male,North
CUST002710,23.0,Female,North
CUST002711,20.0,Male,South
CUST002712,33.0,Female,West
CUST002713,24.0,Female,East
CUST002714,69.0,Male,East
CUST002715,31.0,Female,North
CUST002716,26.0,Female,West
CUST002717,32.0,Male,South
CUST002718,,Female,North
CUST002719,52.0,Female,South
CUST002720,19.0,Female,South
CUST002721,44.0,Male,North
CUST002722,19.0,Male,West
CUST002723,52.0,Male,East
CUST002724,35.0,Female,North
CUST002725,31.0,Male,West
CUST002726,37.0,Female,South
CUST002727,35.0,Male,North
CUST002728,27.0,Female,East
CUST002729,42.0,Male,East
CUST002730,19.0,Male,South
CUST002731,42.0,Female,North
CUST002732,50.0,Male,East
CUST002733,53.0,Female,North
CUST002734,48.0,Male,East
CUST002735,31.0,Male,South
CUST002736,18.0,Female,South
CUST002737,63.0,Female,North
CUST002738,33.0,Female,West
CUST002739,,Male,West
CUST002740,69.0,Female,South
CUST002741,20.0,Male,East
CUST002742,,Female,West
CUST002743,58.0,Female,South
CUST002744,23.0,Female,East
CUST002745,42.0,Female,East
CUST002746,30.0,Female,West
CUST002747,51.0,Female,South
CUST002748,25.0,Male,East
CUST002749,38.0,Female,East
CUST002750,51.0,Male,North
CUST002751,,Female,North
CUST002752,42.0,Female,West
CUST002753,,Female,North
CUST002754,,Male,South
CUST002755,62.0,Male,West
CUST002756,29.0,Female,West
CUST002757,49.0,Male,North
CUST002758,49.0,Female,East
CUST002759,45.0,Female,South
CUST002760,30.0,Male,South
CUST002761,48.0,Male,South
CUST002762,31.0,Male,West
CUST002763,37.0,Male,South
CUST002764,35.0,Female,East
CUST002765,,Male,East
CUST002766,23.0,Male,North
CUST002767,49.0,Female,South
CUST002768,46.0,Male,West
CUST002769,,Male,North
CUST002770,,Male,East
CUST002771,40.0,Male,South
CUST002772,36.0,Female,East
CUST002773,48.0,Female,North
CUST002774,68.0,Male,East
CUST002775,22.0,Male,South
CUST002776,36.0,Female,South
CUST002777,51.0,Male,North
CUST002778,27.0,Male,South
CUST002779,42.0,Male,East
CUST002780,19.0,Male,East
CUST002781,28.0,Male,West
CUST002782,67.0,Male,West
CUST002783,48.0,Male,West
CUST002784,,Male,East
CUST002785,26.0,Male,East
CUST002786,40.0,Female,North
CUST002787,36.0,Female,West
CUST002788,26.0,Female,East
CUST002789,52.0,Male,North
CUST002790,38.0,Male,East
CUST002791,,Female,North
CUST002792,45.0,Male,West
CUST002793,,Female,West
CUST002794,68.0,Male,West
CUST002795,24.0,Female,East
CUST002796,,Female,East
CUST002797,33.0,Female,North
CUST002798,50.0,Male,South
CUST002799,21.0,Female,South
CUST002800,21.0,Male,West
CUST002801,56.0,Male,South
CUST002802,57.0,Male,West
CUST002803,34.0,Male,North
CUST002804,54.0,Male,South
CUST002805,56.0,Male,South
CUST002806,69.0,Male,West
CUST002807,46.0,Female,North
CUST002808,69.0,Female,South
CUST002809,53.0,Female,South
CUST002810,,Male,South
CUST002811,56.0,Male,North
CUST002812,,Male,North
CUST002813,54.0,Male,South
CUST002814,69.0,Female,West
CUST002815,52.0,Male,West
CUST002816,24.0,Female,South
CUST002817,44.0,Male,North
CUST002818,45.0,Female,South
CUST002819,39.0,Male,North
CUST002820,31.0,Female,South
CUST002821,24.0,Male,North
CUST002822,54.0,Female,East
CUST002823,39.0,Male,West
CUST002824,22.0,Female,East
CUST002825,19.0,Female,West
CUST002826,44.0,Male,North
CUST002827,38.0,Female,East
CUST002828,55.0,Male,West
CUST002829,32.0,Male,South
CUST002830,38.0,Male,North
CUST002831,27.0,Female,North
CUST002832,40.0,Female,South
CUST002833,56.0,Male,South
CUST002834,22.0,Male,West
CUST002835,18.0,Female,North
CUST002836,30.0,Female,West
CUST002837,38.0,Female,South
CUST002838,43.0,Male,North
CUST002839,67.0,Male,South
CUST002840,62.0,Male,West
CUST002841,38.0,Male,West
CUST002842,35.0,Male,West
CUST002843,54.0,Female,North
CUST002844,62.0,Male,South
CUST002845,49.0,Female,South
CUST002846,53.0,Female,West
CUST002847,34.0,Male,West
CUST002848,52.0,Female,West
CUST002849,66.0,Male,West
CUST002850,28.0,Female,East
CUST002851,38.0,Male,East
CUST002852,69.0,Male,East
CUST002853,,Female,West
CUST002854,21.0,Male,West
